order_date,ship_date,ship_mode,segment,country,city,state,region,category,sub_category,sales,quantity,discount,profit
2017-11-14,2017-11-19,Standard Class,Corporate,United States,San Francisco,California,West,Furniture,Chairs,321.568,2,0.2,28.1372
2017-11-15,2017-11-20,Standard Class,Consumer,United States,Miramar,Florida,South,Furniture,Furnishings,339.136,4,0.2,0.0
2017-11-15,2017-11-20,Standard Class,Consumer,United States,Miramar,Florida,South,Furniture,Furnishings,220.064,4,0.2,55.016
2017-11-16,2017-11-22,Standard Class,Consumer,United States,Roseville,California,West,Furniture,Furnishings,17.31,3,0.0,5.193
2017-11-16,2017-11-19,First Class,Consumer,United States,Seattle,Washington,West,Furniture,Furnishings,139.92,2,0.0,23.7864
2017-11-16,2017-11-20,Standard Class,Consumer,United States,Los Angeles,California,West,Furniture,Furnishings,12.42,3,0.0,4.4712
2017-11-16,2017-11-20,Standard Class,Consumer,United States,Los Angeles,California,West,Furniture,Furnishings,119.94,3,0.0,23.988
2017-11-17,2017-11-23,Standard Class,Consumer,United States,Brownsville,Texas,Central,Furniture,Bookcases,327.7328,2,0.32,-14.4588
2017-11-17,2017-11-21,Standard Class,Consumer,United States,New York City,New York,East,Furniture,Furnishings,187.76,4,0.0,76.9816
2017-11-18,2017-11-23,Standard Class,Consumer,United States,Chicago,Illinois,Central,Furniture,Chairs,127.386,2,0.3,-25.4772
2017-11-18,2017-11-24,Standard Class,Home Office,United States,Saginaw,Michigan,Central,Furniture,Furnishings,19.76,4,0.0,8.2992
2017-11-18,2017-11-18,Same Day,Corporate,United States,Milwaukee,Wisconsin,Central,Furniture,Furnishings,5.82,2,0.0,2.7354
2017-11-19,2017-11-23,Standard Class,Consumer,United States,Henderson,Kentucky,South,Furniture,Furnishings,821.88,6,0.0,213.6888
2017-11-19,2017-11-19,Same Day,Home Office,United States,New York City,New York,East,Furniture,Tables,79.974,3,0.4,-29.3238
2017-11-19,2017-11-24,Standard Class,Consumer,United States,Los Angeles,California,West,Furniture,Furnishings,18.7,1,0.0,7.106
2017-11-19,2017-11-21,First Class,Corporate,United States,San Antonio,Texas,Central,Furniture,Tables,718.116,6,0.3,-71.8116
2017-11-19,2017-11-26,Standard Class,Consumer,United States,College Station,Texas,Central,Furniture,Chairs,233.058,3,0.3,-53.2704
2017-11-19,2017-11-25,Standard Class,Corporate,United States,San Angelo,Texas,Central,Furniture,Chairs,305.312,2,0.3,-8.7232
2017-11-19,2017-11-21,First Class,Consumer,United States,Houston,Texas,Central,Furniture,Chairs,191.058,3,0.3,-46.3998
2017-11-19,2017-11-21,Second Class,Consumer,United States,Carrollton,Texas,Central,Furniture,Furnishings,15.992,2,0.6,-13.993
2017-11-19,2017-11-23,Standard Class,Consumer,United States,Chicago,Illinois,Central,Furniture,Tables,219.075,3,0.5,-131.445
2017-11-20,2017-11-25,Standard Class,Home Office,United States,Henderson,Kentucky,South,Furniture,Furnishings,27.58,2,0.0,11.5836
2017-11-20,2017-11-22,First Class,Consumer,United States,New York City,New York,East,Furniture,Bookcases,183.968,2,0.2,-25.2956
2017-11-20,2017-11-26,Standard Class,Consumer,United States,Newark,Ohio,East,Furniture,Furnishings,77.6,5,0.2,28.13
2017-11-20,2017-11-26,Standard Class,Consumer,United States,Newark,Ohio,East,Furniture,Furnishings,4.656,2,0.2,1.5714
2017-11-20,2017-11-24,Standard Class,Consumer,United States,Jackson,Tennessee,South,Furniture,Chairs,209.568,2,0.2,-23.5764
2017-11-20,2017-11-22,Second Class,Consumer,United States,San Francisco,California,West,Furniture,Furnishings,42.6,3,0.0,16.614
2017-11-20,2017-11-25,Standard Class,Consumer,United States,Ontario,California,West,Furniture,Chairs,283.92,5,0.2,-46.137
2017-11-20,2017-11-24,Second Class,Corporate,United States,New York City,New York,East,Furniture,Furnishings,50.97,3,0.0,9.1746
2017-11-21,2017-11-25,Standard Class,Consumer,United States,New York City,New York,East,Furniture,Furnishings,27.42,1,0.0,11.2422
2017-11-21,2017-11-25,Standard Class,Consumer,United States,Spokane,Washington,West,Furniture,Tables,70.98,1,0.0,20.5842
2017-11-23,2017-11-27,Standard Class,Consumer,United States,Chicago,Illinois,Central,Furniture,Furnishings,6.464,1,0.6,-4.04
2017-11-23,2017-11-26,Second Class,Corporate,United States,Canton,Michigan,Central,Furniture,Furnishings,28.4,2,0.0,11.076
2017-11-23,2017-11-24,First Class,Consumer,United States,Philadelphia,Pennsylvania,East,Furniture,Furnishings,24.048,9,0.2,7.2144
2017-11-23,2017-11-26,First Class,Corporate,United States,Dallas,Texas,Central,Furniture,Tables,127.785,1,0.3,-31.0335
2017-11-24,2017-11-28,Standard Class,Corporate,United States,New York City,New York,East,Furniture,Chairs,977.292,6,0.1,173.7408
2017-11-24,2017-12-01,Standard Class,Consumer,United States,New York City,New York,East,Furniture,Bookcases,321.568,2,0.2,-16.0784
2017-11-24,2017-11-24,Same Day,Consumer,United States,Los Angeles,California,West,Furniture,Tables,71.088,2,0.2,-1.7772
2017-11-24,2017-11-24,Same Day,Consumer,United States,Los Angeles,California,West,Furniture,Tables,364.08,2,0.2,9.102
2017-11-25,2017-11-30,Standard Class,Consumer,United States,Fort Lauderdale,Florida,South,Furniture,Bookcases,723.92,5,0.2,-81.441
2017-11-25,2017-11-30,Standard Class,Consumer,United States,Houston,Texas,Central,Furniture,Chairs,853.93,5,0.3,-24.398
2017-11-25,2017-11-29,Standard Class,Consumer,United States,San Francisco,California,West,Furniture,Bookcases,359.499,3,0.15,-29.6058
2017-11-25,2017-11-30,Second Class,Corporate,United States,Louisville,Kentucky,South,Furniture,Chairs,701.96,2,0.0,168.4704
2017-11-26,2017-11-29,Second Class,Consumer,United States,New York City,New York,East,Furniture,Furnishings,135.3,5,0.0,37.884
2017-11-26,2017-12-01,Standard Class,Home Office,United States,Richmond,Indiana,Central,Furniture,Tables,257.94,3,0.0,67.0644
2017-11-26,2017-12-01,Standard Class,Home Office,United States,Richmond,Indiana,Central,Furniture,Furnishings,27.46,2,0.0,9.8856
2017-11-26,2017-11-27,First Class,Consumer,United States,Gladstone,Missouri,Central,Furniture,Furnishings,126.3,3,0.0,40.416
2017-11-26,2017-12-01,Standard Class,Home Office,United States,Richmond,Indiana,Central,Furniture,Chairs,828.6,3,0.0,240.294
2017-11-27,2017-12-02,Standard Class,Consumer,United States,Los Angeles,California,West,Furniture,Furnishings,18.84,3,0.0,6.0288
2017-11-27,2017-11-29,First Class,Corporate,United States,Milwaukee,Wisconsin,Central,Furniture,Furnishings,46.94,1,0.0,19.2454
2017-11-28,2017-12-04,Standard Class,Home Office,United States,Baltimore,Maryland,East,Furniture,Furnishings,20.9,5,0.0,7.524
2017-11-28,2017-12-04,Standard Class,Home Office,United States,Baltimore,Maryland,East,Furniture,Furnishings,1049.2,5,0.0,272.792
2017-11-28,2017-12-02,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,East,Furniture,Furnishings,1007.232,6,0.2,75.5424
2017-11-28,2017-12-02,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,East,Furniture,Furnishings,516.488,7,0.2,-12.9122
2017-11-28,2017-12-02,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,East,Furniture,Tables,2065.32,12,0.4,-619.596
2017-11-29,2017-12-03,Standard Class,Consumer,United States,Chattanooga,Tennessee,South,Furniture,Chairs,390.368,2,0.2,48.796
2017-11-29,2017-12-03,Standard Class,Consumer,United States,Chattanooga,Tennessee,South,Furniture,Furnishings,101.52,5,0.2,19.035
2017-11-30,2017-12-03,First Class,Home Office,United States,San Francisco,California,West,Furniture,Furnishings,25.83,3,0.0,9.5571
2017-11-30,2017-12-07,Standard Class,Consumer,United States,Burlington,North Carolina,South,Furniture,Tables,1781.682,7,0.4,-653.2834
2017-11-30,2017-12-02,Second Class,Home Office,United States,New York City,New York,East,Furniture,Chairs,1242.9,5,0.1,262.39
2017-11-30,2017-12-03,First Class,Consumer,United States,Philadelphia,Pennsylvania,East,Furniture,Chairs,1079.316,6,0.3,-15.4188
2017-12-01,2017-12-06,Standard Class,Corporate,United States,Seattle,Washington,West,Furniture,Furnishings,70.68,12,0.0,31.0992
2017-12-01,2017-12-08,Standard Class,Consumer,United States,Seattle,Washington,West,Furniture,Bookcases,141.96,2,0.0,41.1684
2017-12-01,2017-12-05,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,East,Furniture,Chairs,398.972,2,0.3,-28.498
2017-12-01,2017-12-04,First Class,Consumer,United States,Philadelphia,Pennsylvania,East,Furniture,Furnishings,79.12,5,0.2,13.846
2017-12-01,2017-12-05,Standard Class,Consumer,United States,Grand Prairie,Texas,Central,Furniture,Chairs,317.058,3,0.3,-18.1176
2017-12-01,2017-12-06,Standard Class,Home Office,United States,Fairfield,Connecticut,East,Furniture,Chairs,897.15,3,0.0,251.202
2017-12-01,2017-12-03,First Class,Home Office,United States,Marion,Ohio,East,Furniture,Furnishings,7.712,2,0.2,1.7352
2017-12-01,2017-12-07,Standard Class,Home Office,United States,Stockton,California,West,Furniture,Furnishings,629.64,9,0.0,107.0388
2017-12-02,2017-12-06,Standard Class,Corporate,United States,Denver,Colorado,West,Furniture,Chairs,906.68,5,0.2,68.001
2017-12-02,2017-12-06,Standard Class,Corporate,United States,Denver,Colorado,West,Furniture,Furnishings,508.704,6,0.2,0.0
2017-12-02,2017-12-06,Standard Class,Corporate,United States,Denver,Colorado,West,Furniture,Bookcases,242.352,8,0.7,-363.528
2017-12-02,2017-12-04,Second Class,Consumer,United States,Houston,Texas,Central,Furniture,Furnishings,8.752,4,0.6,-3.7196
2017-12-02,2017-12-06,Standard Class,Corporate,United States,Oakland,California,West,Furniture,Chairs,1159.056,9,0.2,43.4646
2017-12-02,2017-12-05,First Class,Consumer,United States,Salem,Virginia,South,Furniture,Chairs,701.96,2,0.0,168.4704
2017-12-03,2017-12-07,Second Class,Home Office,United States,Seattle,Washington,West,Furniture,Tables,521.96,2,0.0,88.7332
2017-12-03,2017-12-08,Standard Class,Consumer,United States,Houston,Texas,Central,Furniture,Furnishings,13.592,2,0.6,-14.2716
2017-12-03,2017-12-06,Second Class,Consumer,United States,Thornton,Colorado,West,Furniture,Furnishings,16.192,1,0.2,4.6552
2017-12-03,2017-12-06,Second Class,Consumer,United States,Thornton,Colorado,West,Furniture,Furnishings,16.72,5,0.2,3.344
2017-12-03,2017-12-06,Second Class,Consumer,United States,Thornton,Colorado,West,Furniture,Furnishings,23.376,3,0.2,7.0128
2017-12-04,2017-12-05,First Class,Corporate,United States,Philadelphia,Pennsylvania,East,Furniture,Furnishings,11.352,3,0.2,2.6961
2017-12-04,2017-12-10,Standard Class,Consumer,United States,Paterson,New Jersey,East,Furniture,Furnishings,12.99,1,0.0,1.5588
2017-12-04,2017-12-09,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,East,Furniture,Furnishings,54.768,2,0.2,6.846
2017-12-04,2017-12-09,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,East,Furniture,Chairs,239.96,10,0.3,-10.284
2017-12-04,2017-12-10,Standard Class,Consumer,United States,Paterson,New Jersey,East,Furniture,Chairs,182.22,3,0.0,45.555
2017-12-04,2017-12-04,Same Day,Corporate,United States,Philadelphia,Pennsylvania,East,Furniture,Chairs,188.552,7,0.3,-2.6936
2017-12-04,2017-12-10,Standard Class,Consumer,United States,Paterson,New Jersey,East,Furniture,Chairs,302.94,3,0.0,18.1764
2017-12-05,2017-12-06,First Class,Home Office,United States,Seattle,Washington,West,Furniture,Furnishings,199.9,5,0.0,39.98
2017-12-05,2017-12-11,Standard Class,Corporate,United States,New York City,New York,East,Furniture,Furnishings,20.94,3,0.0,6.0726
2017-12-05,2017-12-11,Standard Class,Corporate,United States,New York City,New York,East,Furniture,Furnishings,58.68,2,0.0,18.1908
2017-12-05,2017-12-08,First Class,Consumer,United States,New York City,New York,East,Furniture,Furnishings,41.96,2,0.0,10.9096
2017-12-07,2017-12-11,Standard Class,Consumer,United States,Richmond,Virginia,South,Furniture,Furnishings,82.38,6,0.0,25.5378
2017-12-08,2017-12-12,Standard Class,Consumer,United States,San Francisco,California,West,Furniture,Chairs,113.568,2,0.2,-18.4548
2017-12-08,2017-12-09,First Class,Consumer,United States,Inglewood,California,West,Furniture,Furnishings,128.9,2,0.0,15.468
2017-12-08,2017-12-13,Standard Class,Consumer,United States,Madison,Wisconsin,Central,Furniture,Bookcases,459.92,4,0.0,41.3928
2017-12-08,2017-12-12,Standard Class,Consumer,United States,San Francisco,California,West,Furniture,Bookcases,1336.829,13,0.15,31.4548
2017-12-08,2017-12-15,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,East,Furniture,Chairs,215.544,4,0.3,-58.5048
2017-12-08,2017-12-12,Standard Class,Consumer,United States,San Francisco,California,West,Furniture,Tables,1004.024,7,0.2,-112.9527
2017-12-08,2017-12-10,Second Class,Consumer,United States,New York City,New York,East,Furniture,Furnishings,109.48,2,0.0,33.9388
2017-12-09,2017-12-13,Second Class,Home Office,United States,Los Angeles,California,West,Furniture,Tables,896.328,9,0.2,22.4082
2017-12-09,2017-12-11,First Class,Corporate,United States,Houston,Texas,Central,Furniture,Furnishings,9.708,3,0.6,-5.8248
2017-12-09,2017-12-11,Second Class,Home Office,United States,Salinas,California,West,Furniture,Bookcases,148.257,3,0.15,15.6978
2017-12-09,2017-12-13,Standard Class,Corporate,United States,Detroit,Michigan,Central,Furniture,Chairs,872.94,3,0.0,226.9644
2017-12-10,2017-12-15,Standard Class,Corporate,United States,North Charleston,South Carolina,South,Furniture,Furnishings,14.76,2,0.0,4.2804
2017-12-10,2017-12-12,First Class,Consumer,United States,Fort Lauderdale,Florida,South,Furniture,Furnishings,19.104,3,0.2,5.7312
2017-12-10,2017-12-12,First Class,Consumer,United States,Philadelphia,Pennsylvania,East,Furniture,Furnishings,310.88,2,0.2,23.316
2017-12-10,2017-12-13,First Class,Consumer,United States,Philadelphia,Pennsylvania,East,Furniture,Furnishings,87.92,5,0.2,15.386
2017-12-10,2017-12-14,Second Class,Consumer,United States,North Las Vegas,Nevada,West,Furniture,Tables,1669.6,4,0.0,116.872
2017-12-11,2017-12-11,Same Day,Consumer,United States,Aurora,Illinois,Central,Furniture,Furnishings,77.72,1,0.6,-66.062
2017-12-11,2017-12-11,Same Day,Consumer,United States,Aurora,Illinois,Central,Furniture,Chairs,520.464,2,0.3,-14.8704
2017-12-11,2017-12-17,Standard Class,Corporate,United States,Jacksonville,Florida,South,Furniture,Tables,721.875,6,0.45,-420.0
2017-12-11,2017-12-17,Standard Class,Corporate,United States,Jacksonville,Florida,South,Furniture,Chairs,64.784,1,0.2,-12.147
2017-12-11,2017-12-17,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,East,Furniture,Chairs,63.686,1,0.3,-9.098
2017-12-13,2017-12-18,Standard Class,Consumer,United States,San Francisco,California,West,Furniture,Furnishings,201.04,8,0.0,54.2808
2017-12-13,2017-12-18,Standard Class,Corporate,United States,New York City,New York,East,Furniture,Bookcases,287.976,3,0.2,7.1994
2017-12-14,2017-12-14,Same Day,Consumer,United States,Skokie,Illinois,Central,Furniture,Furnishings,56.328,3,0.6,-26.7558
2017-12-14,2017-12-14,Same Day,Consumer,United States,Skokie,Illinois,Central,Furniture,Furnishings,266.352,6,0.6,-292.9872
2017-12-14,2017-12-20,Standard Class,Home Office,United States,Chicago,Illinois,Central,Furniture,Furnishings,2.032,1,0.6,-1.3208
2017-12-14,2017-12-19,Standard Class,Consumer,United States,Plano,Texas,Central,Furniture,Tables,974.988,4,0.3,-97.4988
2017-12-14,2017-12-18,Standard Class,Home Office,United States,San Diego,California,West,Furniture,Furnishings,26.25,3,0.0,11.025
2017-12-14,2017-12-18,Standard Class,Home Office,United States,Lawrence,Massachusetts,East,Furniture,Tables,526.582,2,0.3,-52.6582
2017-12-15,2017-12-20,Standard Class,Home Office,United States,Seattle,Washington,West,Furniture,Furnishings,22.77,3,0.0,9.7911
2017-12-16,2017-12-21,Second Class,Corporate,United States,Oceanside,California,West,Furniture,Chairs,81.568,2,0.2,9.1764
2017-12-16,2017-12-21,Second Class,Corporate,United States,Oceanside,California,West,Furniture,Chairs,97.184,2,0.2,6.074
2017-12-16,2017-12-21,Second Class,Corporate,United States,Oceanside,California,West,Furniture,Furnishings,18.96,2,0.0,7.584
2017-12-17,2017-12-23,Standard Class,Consumer,United States,New York City,New York,East,Furniture,Furnishings,124.36,2,0.0,27.3592
2017-12-17,2017-12-21,Standard Class,Consumer,United States,Chesapeake,Virginia,South,Furniture,Chairs,504.9,5,0.0,80.784
2017-12-18,2017-12-23,Second Class,Consumer,United States,Encinitas,California,West,Furniture,Bookcases,119.833,1,0.15,-12.6882
2017-12-18,2017-12-23,Standard Class,Consumer,United States,Oceanside,New York,East,Furniture,Furnishings,18.96,2,0.0,8.532
2017-12-18,2017-12-24,Standard Class,Corporate,United States,Milwaukee,Wisconsin,Central,Furniture,Furnishings,99.95,5,0.0,22.9885
2017-12-18,2017-12-24,Standard Class,Consumer,United States,New York City,New York,East,Furniture,Chairs,1141.938,9,0.1,139.5702
2017-12-19,2017-12-23,Standard Class,Consumer,United States,Parker,Colorado,West,Furniture,Bookcases,102.018,7,0.7,-183.6324
2017-12-19,2017-12-23,Standard Class,Consumer,United States,Parker,Colorado,West,Furniture,Furnishings,13.36,5,0.2,4.008
2017-12-21,2017-12-21,Same Day,Home Office,United States,Fremont,Nebraska,Central,Furniture,Furnishings,15.92,2,0.0,7.0048
2017-12-22,2017-12-26,Standard Class,Consumer,United States,Rochester,Minnesota,Central,Furniture,Tables,607.52,2,0.0,97.2032
2017-12-22,2017-12-28,Standard Class,Consumer,United States,Jackson,Tennessee,South,Furniture,Tables,934.956,6,0.4,-249.3216
2017-12-22,2017-12-25,Second Class,Consumer,United States,Mesa,Arizona,West,Furniture,Tables,182.55,2,0.5,-135.087
2017-12-22,2017-12-26,Standard Class,Home Office,United States,Tuscaloosa,Alabama,South,Furniture,Chairs,141.96,2,0.0,35.49
2017-12-22,2017-12-27,Second Class,Corporate,United States,Providence,Rhode Island,East,Furniture,Bookcases,220.98,1,0.0,50.8254
2017-12-22,2017-12-25,First Class,Consumer,United States,Detroit,Michigan,Central,Furniture,Chairs,1586.69,7,0.0,412.5394
2017-12-22,2017-12-25,First Class,Consumer,United States,Detroit,Michigan,Central,Furniture,Tables,411.8,2,0.0,70.006
2017-12-23,2017-12-27,Standard Class,Consumer,United States,Hendersonville,Tennessee,South,Furniture,Furnishings,72.704,4,0.2,19.0848
